bounds[0],bounds[1],bounds[2],bounds[3],coordinates.latitude,coordinates.longitude,country.code,country.id,country.name,datetimeFirst,datetimeFirst.local,datetimeFirst.utc,datetimeLast,datetimeLast.local,datetimeLast.utc,distance,id,instruments[0].id,instruments[0].name,instruments[1].id,instruments[1].name,isMobile,isMonitor,licenses,licenses[0].attribution.name,licenses[0].attribution.url,licenses[0].dateFrom,licenses[0].dateTo,licenses[0].id,licenses[0].name,locality,name,owner.id,owner.name,provider.id,provider.name,sensors[0].id,sensors[0].name,sensors[0].parameter.displayName,sensors[0].parameter.id,sensors[0].parameter.name,sensors[0].parameter.units,sensors[1].id,sensors[1].name,sensors[1].parameter.displayName,sensors[1].parameter.id,sensors[1].parameter.name,sensors[1].parameter.units,sensors[2].id,sensors[2].name,sensors[2].parameter.displayName,sensors[2].parameter.id,sensors[2].parameter.name,sensors[2].parameter.units,sensors[3].id,sensors[3].name,sensors[3].parameter.displayName,sensors[3].parameter.id,sensors[3].parameter.name,sensors[3].parameter.units,sensors[4].id,sensors[4].name,sensors[4].parameter.displayName,sensors[4].parameter.id,sensors[4].parameter.name,sensors[4].parameter.units,sensors[5].id,sensors[5].name,sensors[5].parameter.displayName,sensors[5].parameter.id,sensors[5].parameter.name,sensors[5].parameter.units,sensors[6].id,sensors[6].name,sensors[6].parameter.displayName,sensors[6].parameter.id,sensors[6].parameter.name,sensors[6].parameter.units,sensors[7].id,sensors[7].name,sensors[7].parameter.displayName,sensors[7].parameter.id,sensors[7].parameter.name,sensors[7].parameter.units,timezone
120.65341269553707,16.497420178832407,120.65341269553707,16.497420178832407,16.497420178832407,120.65341269553707,PH,183,Philippines,,2025-06-19T14:00:00+08:00,2025-06-19T06:00:00Z,,2025-07-19T20:00:00+08:00,2025-07-19T12:00:00Z,,4725233,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Brgy. Ambassador,12,AirGradient,66,AirGradient,13367544,pm1 µg/m³,PM1,19,pm1,µg/m³,13367545,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13367546,relativehumidity %,RH,98,relativehumidity,%,13367547,temperature c,Temperature (C),100,temperature,c,13367548,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Manila
-73.98342130198078,40.72113218678927,-73.98342130198078,40.72113218678927,40.72113218678927,-73.98342130198078,US,155,United States,,2025-06-13T15:00:00-04:00,2025-06-13T19:00:00Z,,2025-07-19T08:00:00-04:00,2025-07-19T12:00:00Z,,4727343,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,E Houston St between Clinton St & Attorney St,12,AirGradient,66,AirGradient,13322774,pm1 µg/m³,PM1,19,pm1,µg/m³,13322775,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13322776,relativehumidity %,RH,98,relativehumidity,%,13322777,temperature c,Temperature (C),100,temperature,c,13322778,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,America/New_York
-120.196408,37.083657,-120.196408,37.083657,37.083657,-120.196408,US,155,United States,,2025-06-13T15:00:00-07:00,2025-06-13T22:00:00Z,,2025-06-13T18:00:00-07:00,2025-06-14T01:00:00Z,,4729773,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Fairmead Community and Friends,12,AirGradient,66,AirGradient,13324600,pm1 µg/m³,PM1,19,pm1,µg/m³,13324601,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13324602,relativehumidity %,RH,98,relativehumidity,%,13324603,temperature c,Temperature (C),100,temperature,c,13324604,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,America/Los_Angeles
23.371101,42.650505,23.371101,42.650505,42.650505,23.371101,BG,110,Bulgaria,,2025-06-30T17:00:00+03:00,2025-06-30T14:00:00Z,,2025-07-19T15:00:00+03:00,2025-07-19T12:00:00Z,,4734777,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Mladost 1,12,AirGradient,66,AirGradient,13473843,pm1 µg/m³,PM1,19,pm1,µg/m³,13473844,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13473845,relativehumidity %,RH,98,relativehumidity,%,13473846,temperature c,Temperature (C),100,temperature,c,13473847,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Europe/Sofia
27.6478054,47.0719682,27.6478054,47.0719682,47.0719682,27.6478054,RO,74,Romania,,2025-06-14T15:00:00+03:00,2025-06-14T12:00:00Z,,2025-06-14T17:00:00+03:00,2025-06-14T14:00:00Z,,4737242,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Pietraria,12,AirGradient,66,AirGradient,13329634,pm1 µg/m³,PM1,19,pm1,µg/m³,13329635,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13329636,relativehumidity %,RH,98,relativehumidity,%,13329637,temperature c,Temperature (C),100,temperature,c,13329638,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Europe/Bucharest
-82.7295794,34.5520008,-82.7295794,34.5520008,34.5520008,-82.7295794,US,155,United States,,2025-06-15T01:00:00-04:00,2025-06-15T05:00:00Z,,2025-07-19T08:00:00-04:00,2025-07-19T12:00:00Z,,4741871,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Anderson,12,AirGradient,66,AirGradient,13332020,pm1 µg/m³,PM1,19,pm1,µg/m³,13332021,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13332022,relativehumidity %,RH,98,relativehumidity,%,13332023,temperature c,Temperature (C),100,temperature,c,13332024,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,America/New_York
106.797617,10.876939,106.797617,10.876939,10.876939,106.797617,VN,56,Vietnam,,2025-06-15T12:00:00+07:00,2025-06-15T05:00:00Z,,2025-06-15T15:00:00+07:00,2025-06-15T08:00:00Z,,4743591,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,"Trường Đại học Khoa học Tự nhiên, ĐHQG-HCM, Cơ sở Linh Trung.",12,AirGradient,66,AirGradient,13332025,pm1 µg/m³,PM1,19,pm1,µg/m³,13332026,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13332027,relativehumidity %,RH,98,relativehumidity,%,13332028,temperature c,Temperature (C),100,temperature,c,13332029,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Ho_Chi_Minh
-95.878056,50.281222,-95.878056,50.281222,50.281222,-95.878056,CA,156,Canada,,2025-06-15T21:00:00-05:00,2025-06-16T02:00:00Z,,2025-06-16T10:00:00-05:00,2025-06-16T15:00:00Z,,4754335,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,The Lake,12,AirGradient,66,AirGradient,13339095,pm1 µg/m³,PM1,19,pm1,µg/m³,13339096,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13339097,relativehumidity %,RH,98,relativehumidity,%,13339098,temperature c,Temperature (C),100,temperature,c,13339099,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,America/Winnipeg
100.5066183,13.7574005,100.5066183,13.7574005,13.7574005,100.5066183,TH,111,Thailand,,2025-06-16T11:00:00+07:00,2025-06-16T04:00:00Z,,2025-07-18T18:00:00+07:00,2025-07-18T11:00:00Z,,4754802,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Urban Studies Lab,12,AirGradient,66,AirGradient,13339385,pm1 µg/m³,PM1,19,pm1,µg/m³,13339386,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13339387,relativehumidity %,RH,98,relativehumidity,%,13339388,temperature c,Temperature (C),100,temperature,c,13339389,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Bangkok
71.46818,30.19881,71.46818,30.19881,30.19881,71.46818,PK,109,Pakistan,,2025-06-16T11:00:00+05:00,2025-06-16T06:00:00Z,,2025-07-08T09:00:00+05:00,2025-07-08T04:00:00Z,,4755317,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Walled cities Authority office ,12,AirGradient,66,AirGradient,13339962,pm1 µg/m³,PM1,19,pm1,µg/m³,13339963,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13339964,relativehumidity %,RH,98,relativehumidity,%,13339965,temperature c,Temperature (C),100,temperature,c,13339966,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
66.989772,30.162079,66.989772,30.162079,30.162079,66.989772,PK,109,Pakistan,,2025-06-16T13:00:00+05:00,2025-06-16T08:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4756280,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,University of Balochistan,12,AirGradient,66,AirGradient,13340546,pm1 µg/m³,PM1,19,pm1,µg/m³,13340547,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13340548,relativehumidity %,RH,98,relativehumidity,%,13340549,temperature c,Temperature (C),100,temperature,c,13340550,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
71.47604,30.20645,71.47604,30.20645,30.20645,71.47604,PK,109,Pakistan,,2025-06-16T13:00:00+05:00,2025-06-16T08:00:00Z,,2025-06-16T14:00:00+05:00,2025-06-16T09:00:00Z,,4756281,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,"WASA office, Chungi #09",12,AirGradient,66,AirGradient,13340551,pm1 µg/m³,PM1,19,pm1,µg/m³,13340552,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13340553,relativehumidity %,RH,98,relativehumidity,%,13340554,temperature c,Temperature (C),100,temperature,c,13340555,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
66.9255309,30.1771123,66.9255309,30.1771123,30.1771123,66.9255309,PK,109,Pakistan,,2025-06-16T14:00:00+05:00,2025-06-16T09:00:00Z,,2025-07-18T14:00:00+05:00,2025-07-18T09:00:00Z,,4757303,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Industries and Commerce,12,AirGradient,66,AirGradient,13341441,pm1 µg/m³,PM1,19,pm1,µg/m³,13341442,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13341443,relativehumidity %,RH,98,relativehumidity,%,13341444,temperature c,Temperature (C),100,temperature,c,13341445,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
67.0101348,30.197606,67.0101348,30.197606,30.197606,67.0101348,PK,109,Pakistan,,2025-06-16T15:00:00+05:00,2025-06-16T10:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4757304,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Quetta Commissioner Office ,12,AirGradient,66,AirGradient,13341446,pm1 µg/m³,PM1,19,pm1,µg/m³,13341447,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13341448,relativehumidity %,RH,98,relativehumidity,%,13341449,temperature c,Temperature (C),100,temperature,c,13341450,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
74.333954,31.521146,74.333954,31.521146,31.521146,74.333954,PK,109,Pakistan,,2025-06-16T15:00:00+05:00,2025-06-16T10:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4757305,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Forman Christian College & Chartered University,12,AirGradient,66,AirGradient,13341451,pm1 µg/m³,PM1,19,pm1,µg/m³,13341452,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13341453,relativehumidity %,RH,98,relativehumidity,%,13341454,temperature c,Temperature (C),100,temperature,c,13341455,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
71.38191,30.12721,71.38191,30.12721,30.12721,71.38191,PK,109,Pakistan,,2025-06-16T16:00:00+05:00,2025-06-16T11:00:00Z,,2025-06-16T16:00:00+05:00,2025-06-16T11:00:00Z,,4757794,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,"Multan Industrial EState, Board of Management",12,AirGradient,66,AirGradient,13341735,pm1 µg/m³,PM1,19,pm1,µg/m³,13341736,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13341737,relativehumidity %,RH,98,relativehumidity,%,13341738,temperature c,Temperature (C),100,temperature,c,13341739,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
66.9379,30.2713,66.9379,30.2713,30.2713,66.9379,PK,109,Pakistan,,2025-06-16T18:00:00+05:00,2025-06-16T13:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4758816,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,BUITEMS,12,AirGradient,66,AirGradient,13342586,pm1 µg/m³,PM1,19,pm1,µg/m³,13342587,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13342588,relativehumidity %,RH,98,relativehumidity,%,13342589,temperature c,Temperature (C),100,temperature,c,13342590,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
66.993317,30.202854,66.993317,30.202854,30.202854,66.993317,PK,109,Pakistan,,2025-06-16T19:00:00+05:00,2025-06-16T14:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4759316,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,OSCD,12,AirGradient,66,AirGradient,13342867,pm1 µg/m³,PM1,19,pm1,µg/m³,13342868,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13342869,relativehumidity %,RH,98,relativehumidity,%,13342870,temperature c,Temperature (C),100,temperature,c,13342871,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
71.48861,30.17631,71.48861,30.17631,30.17631,71.48861,PK,109,Pakistan,,2025-06-16T22:00:00+05:00,2025-06-16T17:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4760841,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Metropolitan corporation office ,12,AirGradient,66,AirGradient,13343942,pm1 µg/m³,PM1,19,pm1,µg/m³,13343943,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13343944,relativehumidity %,RH,98,relativehumidity,%,13343945,temperature c,Temperature (C),100,temperature,c,13343946,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
129.054144,37.620321,129.054144,37.620321,37.620321,129.054144,KR,25,Republic of Korea,,2025-06-17T09:00:00+09:00,2025-06-17T00:00:00Z,,2025-07-19T21:00:00+09:00,2025-07-19T12:00:00Z,,4764732,2,Government Monitor,,,False,True,,,,,,,, ,옥계항,4,Unknown Governmental Organization,69,Korea Air Ministry of Environment,13346620,co ppm,CO,8,co,ppm,13346617,o3 ppm,O₃,10,o3,ppm,13346621,pm10 µg/m³,PM10,1,pm10,µg/m³,13346618,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13346619,so2 ppm,SO₂,9,so2,ppm,,,,,,,,,,,,,,,,,,,Asia/Seoul
102.576403,17.846889,102.576403,17.846889,17.846889,102.576403,TH,111,Thailand,,2025-06-17T10:00:00+07:00,2025-06-17T03:00:00Z,,2025-07-19T19:00:00+07:00,2025-07-19T12:00:00Z,,4765764,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,THABO HOSPITAL - โรงพยาบาลสมเด็จพระยุพราชท่าบ่อ,12,AirGradient,66,AirGradient,13347702,pm1 µg/m³,PM1,19,pm1,µg/m³,13347703,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13347704,relativehumidity %,RH,98,relativehumidity,%,13347705,temperature c,Temperature (C),100,temperature,c,13347706,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Bangkok
66.955154,30.193314,66.955154,30.193314,30.193314,66.955154,PK,109,Pakistan,,2025-06-17T11:00:00+05:00,2025-06-17T06:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4767238,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Institute of Public Health,12,AirGradient,66,AirGradient,13348850,pm1 µg/m³,PM1,19,pm1,µg/m³,13348851,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13348852,relativehumidity %,RH,98,relativehumidity,%,13348853,temperature c,Temperature (C),100,temperature,c,13348854,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
66.974876,30.191353,66.974876,30.191353,30.191353,66.974876,PK,109,Pakistan,,2025-06-17T12:00:00+05:00,2025-06-17T07:00:00Z,,2025-07-17T12:00:00+05:00,2025-07-17T07:00:00Z,,4767718,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Bolan Medical Complex,12,AirGradient,66,AirGradient,13349150,pm1 µg/m³,PM1,19,pm1,µg/m³,13349151,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13349152,relativehumidity %,RH,98,relativehumidity,%,13349153,temperature c,Temperature (C),100,temperature,c,13349154,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
71.57288,30.2515,71.57288,30.2515,30.2515,71.57288,PK,109,Pakistan,,2025-06-17T14:00:00+05:00,2025-06-17T09:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4769229,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,women university,12,AirGradient,66,AirGradient,13350035,pm1 µg/m³,PM1,19,pm1,µg/m³,13350036,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13350037,relativehumidity %,RH,98,relativehumidity,%,13350038,temperature c,Temperature (C),100,temperature,c,13350039,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
66.96167,30.082855,66.96167,30.082855,30.082855,66.96167,PK,109,Pakistan,,2025-06-17T14:00:00+05:00,2025-06-17T09:00:00Z,,2025-07-03T12:00:00+05:00,2025-07-03T07:00:00Z,,4769230,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Sheikh Khalifa Bin Zayyad hospital,12,AirGradient,66,AirGradient,13350040,pm1 µg/m³,PM1,19,pm1,µg/m³,13350041,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13350042,relativehumidity %,RH,98,relativehumidity,%,13350043,temperature c,Temperature (C),100,temperature,c,13350044,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
67.019051,30.240204,67.019051,30.240204,30.240204,67.019051,PK,109,Pakistan,,2025-06-17T18:00:00+05:00,2025-06-17T13:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4770826,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Helping hand Balochestan,12,AirGradient,66,AirGradient,13351511,pm1 µg/m³,PM1,19,pm1,µg/m³,13351512,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13351513,relativehumidity %,RH,98,relativehumidity,%,13351514,temperature c,Temperature (C),100,temperature,c,13351515,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
71.44326,30.1477,71.44326,30.1477,30.1477,71.44326,PK,109,Pakistan,,2025-06-17T18:00:00+05:00,2025-06-17T13:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4770827,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Muhammad Nawaz Sharif University of  Agriculture,12,AirGradient,66,AirGradient,13351516,pm1 µg/m³,PM1,19,pm1,µg/m³,13351517,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13351518,relativehumidity %,RH,98,relativehumidity,%,13351519,temperature c,Temperature (C),100,temperature,c,13351520,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
66.977745,30.217964,66.977745,30.217964,30.217964,66.977745,PK,109,Pakistan,,2025-06-17T17:00:00+05:00,2025-06-17T12:00:00Z,,2025-07-03T13:00:00+05:00,2025-07-03T08:00:00Z,,4771376,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,EPA OFFICE,12,AirGradient,66,AirGradient,13352090,pm1 µg/m³,PM1,19,pm1,µg/m³,13352091,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13352092,relativehumidity %,RH,98,relativehumidity,%,13352093,temperature c,Temperature (C),100,temperature,c,13352094,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
27.139111,39.795278,27.139111,39.795278,39.795278,27.139111,TR,66,Turkey,,2025-06-17T16:00:00+03:00,2025-06-17T13:00:00Z,,2025-07-19T15:00:00+03:00,2025-07-19T12:00:00Z,,4771377,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Akçakoyun,12,AirGradient,66,AirGradient,13352095,pm1 µg/m³,PM1,19,pm1,µg/m³,13352096,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13352097,relativehumidity %,RH,98,relativehumidity,%,13352098,temperature c,Temperature (C),100,temperature,c,13352099,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Europe/Istanbul
71.43621,30.1827,71.43621,30.1827,30.1827,71.43621,PK,109,Pakistan,,2025-06-17T19:00:00+05:00,2025-06-17T14:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4771378,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Cantt Public School & College,12,AirGradient,66,AirGradient,13352100,pm1 µg/m³,PM1,19,pm1,µg/m³,13352101,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13352102,relativehumidity %,RH,98,relativehumidity,%,13352103,temperature c,Temperature (C),100,temperature,c,13352104,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
67.002403,30.208897,67.002403,30.208897,30.208897,67.002403,PK,109,Pakistan,,2025-06-17T20:00:00+05:00,2025-06-17T15:00:00Z,,2025-07-19T17:00:00+05:00,2025-07-19T12:00:00Z,,4771882,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Dearchitecture House no C-36,12,AirGradient,66,AirGradient,13352400,pm1 µg/m³,PM1,19,pm1,µg/m³,13352401,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13352402,relativehumidity %,RH,98,relativehumidity,%,13352403,temperature c,Temperature (C),100,temperature,c,13352404,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
-95.23086,38.9349,-95.23086,38.9349,38.9349,-95.23086,US,155,United States,,2025-06-16T11:00:00-05:00,2025-06-16T16:00:00Z,,2025-07-19T07:00:00-05:00,2025-07-19T12:00:00Z,,4772383,2,Government Monitor,,,False,True,,Unknown Governmental Organization,,2016-01-30,,33,US Public Domain,DOUGLAS,Haskell Indian Natio,4,Unknown Governmental Organization,119,AirNow,13352690,o3 ppm,O₃,10,o3,ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,America/Chicago
-87.6981111,15.3128333,-87.6981111,15.3128333,15.3128333,-87.6981111,HN,136,Honduras,,2025-06-17T10:00:00-06:00,2025-06-17T16:00:00Z,,2025-07-19T06:00:00-06:00,2025-07-19T12:00:00Z,,4773413,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,"El Negrito, Yoro - Sustenta Honduras",12,AirGradient,66,AirGradient,13353543,pm1 µg/m³,PM1,19,pm1,µg/m³,13353544,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13353545,relativehumidity %,RH,98,relativehumidity,%,13353546,temperature c,Temperature (C),100,temperature,c,13353547,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,America/Tegucigalpa
-101.222077,19.64939,-101.222077,19.64939,19.64939,-101.222077,MX,157,Mexico,,2025-06-17T12:00:00-06:00,2025-06-17T18:00:00Z,,2025-07-19T06:00:00-06:00,2025-07-19T12:00:00Z,,4773414,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,UNAM-ENES Morelia,12,AirGradient,66,AirGradient,13353548,pm1 µg/m³,PM1,19,pm1,µg/m³,13353549,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13353550,relativehumidity %,RH,98,relativehumidity,%,13353551,temperature c,Temperature (C),100,temperature,c,13353552,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,America/Mexico_City
-122.56204992354175,49.2146362750499,-122.56204992354175,49.2146362750499,49.2146362750499,-122.56204992354175,CA,156,Canada,,2025-06-17T21:00:00-07:00,2025-06-18T04:00:00Z,,2025-07-19T05:00:00-07:00,2025-07-19T12:00:00Z,,4778260,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,Creekside,12,AirGradient,66,AirGradient,13357230,pm1 µg/m³,PM1,19,pm1,µg/m³,13357231,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13357232,relativehumidity %,RH,98,relativehumidity,%,13357233,temperature c,Temperature (C),100,temperature,c,13357234,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,America/Vancouver
71.43997,30.20823,71.43997,30.20823,30.20823,71.43997,PK,109,Pakistan,,2025-06-18T11:00:00+05:00,2025-06-18T06:00:00Z,,2025-06-18T11:00:00+05:00,2025-06-18T06:00:00Z,,4779254,7,AirGradient Sensor,,,False,False,,AirGradient,,2023-07-15,,41,CC BY 4.0,,"DD Development P&D, jail road",12,AirGradient,66,AirGradient,13358108,pm1 µg/m³,PM1,19,pm1,µg/m³,13358109,pm25 µg/m³,PM2.5,2,pm25,µg/m³,13358110,relativehumidity %,RH,98,relativehumidity,%,13358111,temperature c,Temperature (C),100,temperature,c,13358112,um003 particles/cm³,PM0.3 count,125,um003,particles/cm³,,,,,,,,,,,,,,,,,,,Asia/Karachi
